"","Datum","WL_Down_Dintel","WL_Down_Vliet","WL_Up_Dintel","WL_Up_Vliet","WL_Gastel","Qin_MarkCanal","Qin_BlauweKamer","Qin_Molenbeak","Qin_Oranjeboombrug","Qout_Dintelsas","Qout_Vliet","dt","dV","Q_diff"
"7752",2018-11-20 01:00:00,-0.002,0.044,0.024,NA,-0.009,0,0,-0.407,0.375,7.848,0.397,3600,9538.4,2.64955555555556
"7753",2018-11-20 02:00:00,0.011,0.042,0.029,NA,-0.004,0,0,0.642,0.375,-4.013,-0.031,3600,11923,3.31194444444444
"7754",2018-11-20 03:00:00,-0.003,0.042,0.03,NA,0.011,0,0,-2.046,0.391,1.592,-2.228,3600,2384.59999999999,0.662388888888887
"7755",2018-11-20 04:00:00,-0.017,0.056,0.015,NA,0,3.455,3.455,1.631,0.391,13.95,-1.251,3600,-35769,-9.93583333333333
"7756",2018-11-20 05:00:00,-0.006,0.046,0.019,NA,-0.024,2.783,2.783,-1.018,0.391,6.162,4.975,3600,9538.4,2.64955555555556
"7757",2018-11-20 06:00:00,-0.016,0.042,0.008,NA,-0.011,0.599,0.599,0.554,0.406,2.773,-0.702,3600,-26230.6,-7.28627777777778
"7758",2018-11-20 07:00:00,-0.007,0.039,0.022,NA,-0.013,3.796,3.796,-2.35,0.391,4.303,0.397,3600,33384.4,9.27344444444444
"7759",2018-11-20 08:00:00,-0.013,0.04,0.016,NA,-0.009,0,0,2.647,0.366,10.155,-0.148,3600,-14307.6,-3.97433333333333
"7760",2018-11-20 09:00:00,-0.017,0.04,0.015,NA,-0.023,0,0,-2.6,0.375,-0.568,0.153,3600,-2384.6,-0.662388888888889
"7761",2018-11-20 10:00:00,-0.002,0.04,0.023,NA,-0.012,0,0,0.234,0.345,-1.153,-3.632,3600,19076.8,5.29911111111111
"7762",2018-11-20 11:00:00,0.001,0.041,0.02,NA,-0.008,0,0,1.429,0.36,2.732,1.007,3600,-7153.8,-1.98716666666667
"7763",2018-11-20 12:00:00,-0.01,0.036,0.015,NA,-0.008,0,0,1.245,0.33,4.34,1.862,3600,-11923,-3.31194444444444
"7764",2018-11-20 13:00:00,-0.021,0.033,0.013,NA,-0.019,0,0,-0.184,0.375,1.45,0.641,3600,-4769.2,-1.32477777777778
"7765",2018-11-20 14:00:00,-0.02,0.032,0.007,NA,-0.019,0,0,-4.887,0.345,3.924,-1.129,3600,-14307.6,-3.97433333333333
"7766",2018-11-20 15:00:00,-0.01,0.031,0.013,NA,-0.02,0,0,-3.044,0.375,2.307,-0.885,3600,14307.6,3.97433333333333
"7767",2018-11-20 16:00:00,-0.006,0.033,0.017,NA,-0.022,0,0,-1.19,0.345,5.902,-1.862,3600,9538.40000000001,2.64955555555556
"7768",2018-11-20 17:00:00,-0.004,0.033,0.021,NA,-0.008,0.257,0.257,-0.259,0.421,-8.824,-0.336,3600,9538.4,2.64955555555556
"7769",2018-11-20 18:00:00,-0.003,0.03,0.023,NA,-0.003,0,0,0.346,0.36,-3.684,-1.251,3600,4769.2,1.32477777777778
"7770",2018-11-20 19:00:00,-0.009,0.031,0.016,NA,-0.001,0,0,-0.902,0.391,2.493,0.397,3600,-16692.2,-4.63672222222222
"7771",2018-11-20 20:00:00,-0.005,0.027,0.022,NA,-0.019,0,0,1.878,0.406,0.776,0.397,3600,14307.6,3.97433333333333
"7772",2018-11-20 21:00:00,-0.011,0.023,0.017,NA,-0.007,0,0,-2.071,0.452,2.987,0.153,3600,-11923,-3.31194444444444
"7773",2018-11-20 22:00:00,0.001,0.026,0.025,NA,-0.007,0,0,-0.407,0.375,1.472,-2.289,3600,19076.8,5.29911111111111
"7774",2018-11-20 23:00:00,-0.011,0.027,0.015,NA,0,0,0,-1.199,0.36,6.251,1.373,3600,-23846,-6.62388888888889
"7775",2018-11-21 00:00:00,-0.005,0.02,0.019,NA,-0.022,0,0,0.514,0.391,3.321,1.801,3600,9538.4,2.64955555555556
"7776",2018-11-21 01:00:00,-0.01,0.021,0.018,NA,-0.012,0,0,0.135,0.345,-2.116,1.068,3600,-2384.6,-0.662388888888889
"7777",2018-11-21 02:00:00,-0.009,0.019,0.02,NA,-0.013,0,0,-0.123,0.391,7.791,3.876,3600,4769.2,1.32477777777778
"7778",2018-11-21 03:00:00,-0.009,0.017,0.018,NA,-0.022,0,0,0.454,0.391,2.196,3.082,3600,-4769.2,-1.32477777777778
"7779",2018-11-21 04:00:00,-0.006,0.018,0.016,NA,-0.016,0,0,-0.098,0.391,-5.756,-0.702,3600,-4769.2,-1.32477777777778
"7780",2018-11-21 05:00:00,-0.006,0.019,0.018,NA,-0.004,1.562,1.562,0.518,0.375,-3.079,0.519,3600,4769.2,1.32477777777778
"7781",2018-11-21 06:00:00,-0.004,0.016,0.023,NA,-0.015,3.393,3.393,-1.832,0.375,-2.262,2.96,3600,11923,3.31194444444444
"7782",2018-11-21 07:00:00,-0.006,0.017,0.018,NA,-0.009,4.542,4.542,0.517,0.36,-8.426,0.519,3600,-11923,-3.31194444444444
"7783",2018-11-21 08:00:00,-0.003,0.014,0.024,NA,-0.003,3.9,3.9,-0.3205,0.36,4.196,1.495,3600,14307.6,3.97433333333333
"7784",2018-11-21 09:00:00,-0.006,0.013,0.02,NA,-0.009,0,0,0.049,0.391,1.223,3.449,3600,-9538.4,-2.64955555555556
"7785",2018-11-21 10:00:00,-0.004,0.013,0.021,NA,-0.011,0,0,-0.468,0.375,0.485,1.007,3600,2384.6,0.662388888888889
"7786",2018-11-21 11:00:00,-0.006,0.017,0.018,NA,-0.016,0,0,1.34,0.36,-5.205,0.397,3600,-7153.80000000001,-1.98716666666667
"7787",2018-11-21 12:00:00,-0.008,0.014,0.018,NA,-0.004,0,0,-0.79,0.36,9.32,1.434,3600,0,0
"7788",2018-11-21 13:00:00,-0.008,0.007,0.02,NA,-0.01,0,0,2.291,0.36,5.377,1.129,3600,4769.2,1.32477777777778
"7789",2018-11-21 14:00:00,-0.013,0.01,0.017,NA,-0.026,0,0,2.511,0.345,9.955,2.838,3600,-7153.8,-1.98716666666667
"7790",2018-11-21 15:00:00,-0.013,0.01,0.014,NA,-0.017,0,0,-1.081,0.375,2.862,-0.58,3600,-7153.8,-1.98716666666667
"7791",2018-11-21 16:00:00,-0.009,0.01,0.019,NA,-0.017,0,0,-1.167,0.36,2.753,0.092,3600,11923,3.31194444444444
"7792",2018-11-21 17:00:00,-0.012,0.01,0.013,NA,-0.018,3.157,3.157,-0.528,0.391,0.812,2.35,3600,-14307.6,-3.97433333333333
"7793",2018-11-21 18:00:00,-0.011,0.008,0.016,NA,-0.03,3.056,3.056,-2.801,0.406,-5.726,2.106,3600,7153.8,1.98716666666667
"7794",2018-11-21 19:00:00,-0.016,0.01,0.009,NA,-0.013,2.399,2.399,2.252,0.375,-6.729,-1.679,3600,-16692.2,-4.63672222222222
"7795",2018-11-21 20:00:00,-0.014,0.008,0.014,NA,-0.012,0.315,0.315,0.64,0.391,6.442,0.336,3600,11923,3.31194444444444
"7796",2018-11-21 21:00:00,-0.016,0.008,0.012,NA,-0.017,0,0,1.327,0.33,5.758,1.862,3600,-4769.2,-1.32477777777778
"7797",2018-11-21 22:00:00,-0.021,0.008,0.008,NA,-0.019,0,0,-1.658,0.36,10.965,-0.153,3600,-9538.4,-2.64955555555556
"7798",2018-11-21 23:00:00,-0.018,0.005,0.008,NA,-0.025,0,0,0.821,0.33,2.605,-0.641,3600,0,0
"7799",2018-11-22 00:00:00,-0.024,0,0.005,NA,-0.023,0,0,-0.0416666666666667,0.345,11.68,2.289,3600,-7153.8,-1.98716666666667
"7800",2018-11-22 01:00:00,-0.02,0,0.006,NA,-0.031,0,0,1.076,0.345,1.61,0.824,3600,2384.6,0.662388888888889
"7801",2018-11-22 02:00:00,-0.024,0.004,0.001,NA,-0.026,0,0,-1.2,0.33,-0.212,-3.388,3600,-11923,-3.31194444444444
"7802",2018-11-22 03:00:00,-0.018,0.004,0.01,NA,-0.025,0,0,0.208,0.375,4.605,-0.336,3600,21461.4,5.9615
"7803",2018-11-22 04:00:00,-0.024,0.002,0.003,NA,-0.019,0,0,1.129,0.33,3.876,2.228,3600,-16692.2,-4.63672222222222
"7804",2018-11-22 05:00:00,-0.022,0.002,0.004,NA,-0.031,3.574,3.574,-0.905,0.33,0.051,-2.594,3600,2384.6,0.662388888888889
"7805",2018-11-22 06:00:00,-0.026,0,0.001,NA,-0.028,2.985,2.985,1.334,0.36,0.931,0.458,3600,-7153.8,-1.98716666666667
"7806",2018-11-22 07:00:00,-0.027,-0.002,0.001,NA,-0.02,1.831,1.831,-1.117,0.36,2.656,-1.007,3600,0,0
"7807",2018-11-22 08:00:00,-0.021,-0.001,0.007,NA,-0.032,4.856,4.856,0.0365,0.33,3.173,2.655,3600,14307.6,3.97433333333333
"7808",2018-11-22 09:00:00,-0.023,-0.001,0.003,NA,-0.023,3.914,3.914,1.177,0.36,2.422,1.556,3600,-9538.4,-2.64955555555556
"7809",2018-11-22 10:00:00,-0.025,0,0.001,NA,-0.021,0,0,0.135,0.375,3.012,-0.275,3600,-4769.2,-1.32477777777778
"7810",2018-11-22 11:00:00,-0.021,-0.005,0.007,NA,-0.032,0.378,0.378,1.088,0.33,11.082,1.434,3600,14307.6,3.97433333333333
"7811",2018-11-22 12:00:00,-0.026,-0.005,0.002,NA,-0.031,0,0,0.122,0.33,11.772,3.327,3600,-11923,-3.31194444444444
"7812",2018-11-22 13:00:00,-0.027,-0.004,0.002,NA,-0.033,0,0,0.195,0.345,6.589,0.885,3600,0,0
"7813",2018-11-22 14:00:00,-0.028,-0.005,-0.002,NA,-0.027,0,0,0.759,0.299,-3.091,0.946,3600,-9538.4,-2.64955555555556
"7814",2018-11-22 15:00:00,-0.028,-0.007,-0.002,NA,-0.028,0,0,-2.228,0.36,2.117,1.19,3600,0,0
"7815",2018-11-22 16:00:00,-0.028,-0.007,0,NA,-0.04,0,0,0.768,0.33,-1.462,0.824,3600,4769.2,1.32477777777778
"7816",2018-11-22 17:00:00,-0.035,-0.007,-0.007,NA,-0.031,2.802,2.802,-0.746,0.33,-1.346,-0.031,3600,-16692.2,-4.63672222222222
"7817",2018-11-22 18:00:00,-0.031,-0.009,-0.003,NA,-0.032,4.317,4.317,-0.905,0.36,-1.409,0.336,3600,9538.4,2.64955555555556
"7818",2018-11-22 19:00:00,-0.027,-0.008,0,NA,-0.036,1.575,1.575,0.879,0.375,-3.24,1.862,3600,7153.8,1.98716666666667
"7819",2018-11-22 20:00:00,-0.031,-0.01,-0.004,NA,-0.03,4.924,4.924,1.248,0.345,3.619,1.495,3600,-9538.4,-2.64955555555556
"7820",2018-11-22 21:00:00,-0.029,-0.012,-0.002,NA,-0.03,3.638,3.638,-0.073,0.345,0.434,-1.19,3600,4769.2,1.32477777777778
"7821",2018-11-22 22:00:00,-0.028,-0.01,0.001,NA,-0.03,1.719,1.719,-0.037,0.33,6.482,1.19,3600,7153.8,1.98716666666667
"7822",2018-11-22 23:00:00,-0.037,-0.01,-0.007,NA,-0.018,0.071,0.071,-0.381,0.33,12.533,2.106,3600,-19076.8,-5.29911111111111
"7823",2018-11-23 00:00:00,-0.034,-0.009,-0.006,NA,-0.034,0.073,0.073,0.713,0.284,8.9,4.913,3600,2384.6,0.662388888888889
"7824",2018-11-23 01:00:00,-0.037,-0.012,-0.011,NA,-0.046,0,0,1.095,0.33,3.79,2.655,3600,-11923,-3.31194444444444
"7825",2018-11-23 02:00:00,-0.035,-0.014,-0.009,NA,-0.037,0,0,-2.221,0.33,5.15,-2.716,3600,4769.2,1.32477777777778
"7826",2018-11-23 03:00:00,-0.035,-0.012,-0.009,NA,-0.031,0,0,-0.795,0.345,4.585,1.617,3600,0,0
"7827",2018-11-23 04:00:00,-0.037,-0.01,-0.011,NA,-0.044,0,0,0.195,0.284,2.826,1.007,3600,-4769.2,-1.32477777777778
"7828",2018-11-23 05:00:00,-0.034,-0.014,-0.008,NA,-0.046,0.122,0.122,-0.377,0.345,1.391,-0.519,3600,7153.8,1.98716666666667
"7829",2018-11-23 06:00:00,-0.041,-0.014,-0.014,NA,-0.038,0.136,0.136,-0.11,0.345,2.011,-0.702,3600,-14307.6,-3.97433333333333
"7830",2018-11-23 07:00:00,-0.029,-0.014,-0.002,NA,-0.04,0.135,0.135,-0.561,0.33,-1.179,1.19,3600,28615.2,7.94866666666667
"7831",2018-11-23 08:00:00,-0.036,-0.019,-0.011,NA,-0.038,0.16,0.16,3.086,0.345,3.891,3.021,3600,-21461.4,-5.9615
"7832",2018-11-23 09:00:00,-0.036,-0.014,-0.01,NA,-0.043,0.162,0.162,-0.987,0.299,-3.061,0.214,3600,2384.6,0.662388888888888
"7833",2018-11-23 10:00:00,-0.028,-0.017,-0.004,NA,-0.048,0.137,0.137,0.292,0.314,-9.571,0.031,3600,14307.6,3.97433333333333
"7834",2018-11-23 11:00:00,-0.033,-0.005,-0.006,NA,-0.024,0.119,0.119,-0.552,0.314,-1.984,-3.327,3600,-4769.2,-1.32477777777778
"7835",2018-11-23 12:00:00,-0.013,0.002,0.016,NA,-0.024,0.13,0.13,-1.422,0.299,-4.87,0.397,3600,52461.2,14.5725555555556
"7836",2018-11-23 13:00:00,-0.025,0.001,0.002,NA,-0.021,0.126,0.126,2.613,0.33,5.006,1.617,3600,-33384.4,-9.27344444444445
"7837",2018-11-23 14:00:00,-0.018,0.001,0.007,NA,-0.032,0.068,0.068,-2.102,0.284,1.071,-0.214,3600,11923,3.31194444444444
"7838",2018-11-23 15:00:00,-0.016,0.004,0.008,NA,-0.013,0.044,0.044,0.578,0.345,-8.523,-1.617,3600,2384.6,0.662388888888889
"7839",2018-11-23 16:00:00,-0.017,0.012,0.008,NA,-0.018,0,0,-0.676,0.36,1.001,1.617,3600,0,0
"7840",2018-11-23 17:00:00,0.003,0.018,0.03,NA,-0.016,0.276,0.276,-5.593,0.36,6.069,-1.312,3600,52461.2,14.5725555555556
"7841",2018-11-23 18:00:00,-0.001,0.027,0.022,NA,0.007,3.546,3.546,0.594,0.345,-10.08,-3.388,3600,-19076.8,-5.29911111111111
"7842",2018-11-23 19:00:00,0.011,0.034,0.034,NA,0.002,0,0,-1.286,0.33,-9.738,-1.312,3600,28615.2,7.94866666666667
"7843",2018-11-23 20:00:00,0.015,0.041,0.04,NA,0.015,0,0,0.845,0.33,-7.387,-4.059,3600,14307.6,3.97433333333333
"7844",2018-11-23 21:00:00,0.015,0.044,0.043,NA,0.015,0,0,-0.994,0.33,1.33,1.373,3600,7153.79999999999,1.98716666666666
"7845",2018-11-23 22:00:00,0.026,0.042,0.051,NA,0.018,0,0,-0.522,0.314,-6.004,0.092,3600,19076.8,5.29911111111111
"7846",2018-11-23 23:00:00,0.023,0.05,0.048,NA,0.024,0,0,-0.648,0.345,-5.937,-4.791,3600,-7153.79999999999,-1.98716666666666
"7847",2018-11-24 00:00:00,0.031,0.051,0.057,NA,0.029,0,0,-1.89666666666667,0.33,-2.222,-0.214,3600,21461.4,5.9615
"7848",2018-11-24 01:00:00,0.029,0.052,0.055,NA,0.03,0,0,-3.395,0.345,2.149,-1.679,3600,-4769.2,-1.32477777777778
"7849",2018-11-24 02:00:00,0.024,0.051,0.053,NA,0.025,0,0,-1.009,0.284,4.057,1.556,3600,-4769.2,-1.32477777777778
"7850",2018-11-24 03:00:00,0.019,0.046,0.049,NA,0.021,0,0,-2.663,0.36,10.136,3.449,3600,-9538.39999999999,-2.64955555555555
"7851",2018-11-24 04:00:00,0.016,0.047,0.044,NA,0.014,0,0,-0.67,0.314,4.875,-0.763,3600,-11923,-3.31194444444445
"7852",2018-11-24 05:00:00,0.021,0.05,0.049,NA,0.015,0,0,-1.292,0.345,3.091,-1.74,3600,11923,3.31194444444445
"7853",2018-11-24 06:00:00,0.025,0.054,0.052,NA,0.022,0,0,-1.108,0.345,3.362,-1.495,3600,7153.79999999999,1.98716666666666
"7854",2018-11-24 07:00:00,0.033,0.057,0.058,NA,0.025,0,0,-0.573,0.33,1.266,-1.19,3600,14307.6,3.97433333333334
"7855",2018-11-24 08:00:00,0.038,0.059,0.062,NA,0.025,0,0,2.7915,0.33,-3.969,-0.336,3600,9538.39999999999,2.64955555555555
"7856",2018-11-24 09:00:00,0.031,0.06,0.055,NA,0.027,0,0,-0.187,0.345,-3.779,-0.763,3600,-16692.2,-4.63672222222222
"7857",2018-11-24 10:00:00,0.03,0.059,0.055,NA,0.027,0,0,0.536,0.314,-7.158,-1.251,3600,0,0
"7858",2018-11-24 11:00:00,0.029,0.054,0.056,NA,0.024,0,0,-0.062,0.284,-1.721,1.251,3600,2384.6,0.662388888888889
"7859",2018-11-24 12:00:00,0.03,0.059,0.056,NA,0.034,0,0,0.05,0.299,-2.47,0.397,3600,0,0
"7860",2018-11-24 13:00:00,0.036,0.057,0.061,NA,0.031,0,0,-0.499,0.269,9.347,-0.336,3600,11923,3.31194444444444
"7861",2018-11-24 14:00:00,0.035,0.054,0.059,NA,0.028,0,0,0.175,0.299,3.157,3.143,3600,-4769.2,-1.32477777777778
"7862",2018-11-24 15:00:00,0.032,0.052,0.058,NA,0.029,0,0,-1.535,0.253,0.541,2.472,3600,-2384.59999999999,-0.662388888888885
"7863",2018-11-24 16:00:00,0.028,0.053,0.054,NA,0.026,0,0,0.187,0.284,5.306,1.862,3600,-9538.40000000001,-2.64955555555556
"7864",2018-11-24 17:00:00,0.029,0.051,0.056,NA,0.021,0,0,-3.471,0.299,3.26,0.641,3600,4769.2,1.32477777777778
"7865",2018-11-24 18:00:00,0.028,0.052,0.055,NA,0.024,0,0,0.361,0.284,-0.054,-0.092,3600,-2384.6,-0.662388888888889
"7866",2018-11-24 19:00:00,0.031,0.052,0.057,NA,0.023,0,0,-1.569,0.269,-4.044,2.289,3600,4769.2,1.32477777777778
"7867",2018-11-24 20:00:00,0.033,0.052,0.059,NA,0.027,0,0,-1.858,0.284,-0.927,-0.397,3600,4769.19999999999,1.32477777777777
"7868",2018-11-24 21:00:00,0.034,0.053,0.059,NA,0.028,0,0,-4.204,0.314,-1.173,0.214,3600,0,0
"7869",2018-11-24 22:00:00,0.032,0.053,0.058,NA,0.023,0,0,-2.765,0.345,-1.771,-1.679,3600,-2384.59999999999,-0.662388888888885
"7870",2018-11-24 23:00:00,0.031,0.052,0.056,NA,0.029,0,0,-4.355,0.314,-0.501,-0.275,3600,-4769.2,-1.32477777777778
"7871",2018-11-25 00:00:00,0.031,0.051,0.057,NA,0.029,0,0,-1.10566666666667,0.33,-0.168,0.824,3600,2384.6,0.662388888888889
"7872",2018-11-25 01:00:00,0.029,0.053,0.055,NA,0.028,0,0,-1.073,0.345,1.61,1.251,3600,-4769.2,-1.32477777777778
"7873",2018-11-25 02:00:00,0.03,0.055,0.057,NA,0.03,0,0,-0.537,0.345,2.274,0.641,3600,4769.2,1.32477777777778
"7874",2018-11-25 03:00:00,0.03,0.054,0.055,NA,0.024,0,0,0.249,0.345,7.757,0.824,3600,-4769.2,-1.32477777777778
"7875",2018-11-25 04:00:00,0.031,0.05,0.056,NA,0.024,0,0,-0.698,0.345,3.534,2.533,3600,2384.6,0.662388888888889
"7876",2018-11-25 05:00:00,0.03,0.053,0.056,NA,0.028,0,0,-0.461,0.345,4.519,-0.275,3600,0,0
"7877",2018-11-25 06:00:00,0.029,0.053,0.055,NA,0.027,0,0,-0.137,0.33,1.083,1.312,3600,-2384.6,-0.662388888888889
"7878",2018-11-25 07:00:00,0.031,0.054,0.057,NA,0.019,0,0,0.46,0.33,-2.5,0.336,3600,4769.2,1.32477777777778
"7879",2018-11-25 08:00:00,0.029,0.052,0.054,NA,0.027,0,0,3.0295,0.284,0.755,1.556,3600,-7153.80000000001,-1.98716666666667
"7880",2018-11-25 09:00:00,0.032,0.052,0.058,NA,0.025,0,0,-0.586,0.33,-1.608,0.946,3600,9538.40000000001,2.64955555555556
"7881",2018-11-25 10:00:00,0.028,0.056,0.053,NA,0.028,0,0,0.1,0.314,-2.184,-0.763,3600,-11923,-3.31194444444445
"7882",2018-11-25 11:00:00,0.033,0.056,0.057,NA,0.023,0,0,-2.08,0.314,-4.196,-0.946,3600,9538.40000000001,2.64955555555556
"7883",2018-11-25 12:00:00,0.03,0.052,0.055,NA,0.031,0,0,0.037,0.314,1.129,2.777,3600,-4769.2,-1.32477777777778
"7884",2018-11-25 13:00:00,0.028,0.052,0.055,NA,0.026,0,0,-0.96,0.299,1.267,3.143,3600,0,0
"7885",2018-11-25 14:00:00,0.024,0.054,0.048,NA,0.018,0,0,-0.187,0.314,2.944,0.641,3600,-16692.2,-4.63672222222222
"7886",2018-11-25 15:00:00,0.025,0.051,0.05,NA,0.018,0,0,-0.821,0.284,1.279,1.068,3600,4769.2,1.32477777777778
"7887",2018-11-25 16:00:00,0.027,0.047,0.054,NA,0.027,0,0,-1.609,0.33,0.606,0.946,3600,9538.39999999999,2.64955555555555
"7888",2018-11-25 17:00:00,0.024,0.05,0.052,NA,0.027,0,0,-0.723,0.299,9.963,1.19,3600,-4769.2,-1.32477777777778
"7889",2018-11-25 18:00:00,0.024,0.052,0.051,NA,0.017,0,0,-0.162,0.299,3.602,2.472,3600,-2384.6,-0.662388888888889
"7890",2018-11-25 19:00:00,0.029,0.052,0.052,NA,0.018,0,0,-0.535,0.33,-7.877,-1.984,3600,2384.6,0.662388888888889
"7891",2018-11-25 20:00:00,0.023,0.053,0.048,NA,0.026,0,0,1.097,0.33,1.932,0.336,3600,-9538.39999999999,-2.64955555555555
"7892",2018-11-25 21:00:00,0.028,0.041,0.055,NA,0.017,0,0,-0.224,0.314,1.506,4.791,3600,16692.2,4.63672222222222
"7893",2018-11-25 22:00:00,0.02,0.046,0.046,NA,0.022,0,0,-1.083,0.299,-0.803,-2.228,3600,-21461.4,-5.9615
"7894",2018-11-25 23:00:00,0.028,0.052,0.052,NA,0.019,0,0,-0.883,0.299,-6.95,-0.031,3600,14307.6,3.97433333333333
"7895",2018-11-26 00:00:00,0.022,0.049,0.049,NA,0.024,0,0,-0.552333333333333,0.314,3.439,0.641,3600,-7153.79999999999,-1.98716666666666
"7896",2018-11-26 01:00:00,0.025,0.046,0.052,NA,0.02,0,0,0.473,0.33,4.345,0.58,3600,7153.79999999999,1.98716666666666
"7897",2018-11-26 02:00:00,0.022,0.045,0.047,NA,0.019,0,0,0.05,0.314,0.109,1.679,3600,-11923,-3.31194444444444
"7898",2018-11-26 03:00:00,0.02,0.046,0.047,NA,0.016,0,0,0.037,0.314,4.011,2.106,3600,0,0
"7899",2018-11-26 04:00:00,0.015,0.046,0.042,NA,0.015,0,0,-0.298,0.314,8.033,0.397,3600,-11923,-3.31194444444444
"7900",2018-11-26 05:00:00,0.022,0.045,0.05,NA,0.01,0,0,0.422,0.314,5.554,2.167,3600,19076.8,5.29911111111111
"7901",2018-11-26 06:00:00,0.017,0.047,0.043,NA,0.017,0,0,1.64,0.314,4.749,0.702,3600,-16692.2,-4.63672222222223
"7902",2018-11-26 07:00:00,0.021,0.047,0.049,NA,0.021,0,0,-3.236,0.345,-0.658,0.58,3600,14307.6,3.97433333333334
"7903",2018-11-26 08:00:00,0.02,0.046,0.045,NA,0.015,0,0,1.056,0.314,-1.057,-1.068,3600,-9538.40000000001,-2.64955555555556
"7904",2018-11-26 09:00:00,0.022,0.046,0.048,NA,0.016,0,0,-1.205,0.345,-0.333,-0.58,3600,7153.80000000001,1.98716666666667
"7905",2018-11-26 10:00:00,0.026,0.047,0.051,NA,0.011,0,0,1.811,0.314,-0.275,0.397,3600,7153.79999999999,1.98716666666666
"7906",2018-11-26 11:00:00,0.023,0.048,0.048,NA,0.021,0,0,-1.22,0.314,1.295,-1.19,3600,-7153.79999999999,-1.98716666666666
"7907",2018-11-26 12:00:00,0.024,0.045,0.049,NA,0.022,0,0,1.544,0.33,-1.989,3.632,3600,2384.6,0.662388888888889
"7908",2018-11-26 13:00:00,0.02,0.041,0.045,NA,0.016,0,0,0.534,0.345,6.411,1.495,3600,-9538.40000000001,-2.64955555555556
"7909",2018-11-26 14:00:00,0.022,0.047,0.048,NA,0.007,0,0,-0.446,0.345,-1.372,-0.824,3600,7153.80000000001,1.98716666666667
"7910",2018-11-26 15:00:00,0.026,0.045,0.054,NA,0.029,0,0,-0.399,0.36,1.685,-0.702,3600,14307.6,3.97433333333333
"7911",2018-11-26 16:00:00,0.026,0.049,0.052,NA,0.029,0,0,3.968,0.314,5.228,1.984,3600,-4769.2,-1.32477777777778
"7912",2018-11-26 17:00:00,0.027,0.048,0.053,NA,0.002,0,0,-4.377,0.345,3.199,3.388,3600,2384.6,0.662388888888889
"7913",2018-11-26 18:00:00,0.029,0.049,0.058,NA,0.038,0,0,-0.438,0.36,-0.908,4.669,3600,11923,3.31194444444445
"7914",2018-11-26 19:00:00,0.029,0.047,0.052,NA,0.031,0,0,2.997,0.33,3.931,3.143,3600,-14307.6,-3.97433333333334
"7915",2018-11-26 20:00:00,0.027,0.046,0.054,NA,0.02,0,0,0.174,0.406,9.343,0.885,3600,4769.2,1.32477777777778
"7916",2018-11-26 21:00:00,0.03,0.049,0.057,NA,0.022,0,0,-0.174,0.314,-4.126,0.153,3600,7153.80000000001,1.98716666666667
"7917",2018-11-26 22:00:00,0.025,0.054,0.052,NA,0.029,0,0,0.437,0.375,-4.482,-0.641,3600,-11923,-3.31194444444445
"7918",2018-11-26 23:00:00,0.035,0.052,0.062,NA,0.023,0,0,-0.324,0.36,0.492,-1.74,3600,23846,6.62388888888889
"7919",2018-11-27 00:00:00,0.032,0.056,0.058,NA,0.03,0,0,0.445333333333333,0.345,0.048,0.58,3600,-9538.39999999999,-2.64955555555555
"7920",2018-11-27 01:00:00,0.037,0.054,0.062,NA,0.027,0,0,-0.387,0.33,1.704,2.777,3600,9538.39999999999,2.64955555555555
"7921",2018-11-27 02:00:00,0.035,0.055,0.062,NA,0.03,0,0,1.186,0.36,-0.148,-1.312,3600,0,0
"7922",2018-11-27 03:00:00,0.034,0.056,0.061,NA,0.035,0,0,-0.95,0.345,-0.248,1.617,3600,-2384.6,-0.662388888888889
"7923",2018-11-27 04:00:00,0.035,0.053,0.063,NA,0.033,0,0,0.937,0.33,-1.199,0.702,3600,4769.2,1.32477777777778
"7924",2018-11-27 05:00:00,0.029,0.057,0.056,NA,0.032,0,0,-0.5,0.284,5.5,-1.923,3600,-16692.2,-4.63672222222222
"7925",2018-11-27 06:00:00,0.037,0.062,0.064,NA,0.026,0,0,0.573,0.33,0.932,-0.092,3600,19076.8,5.29911111111111
"7926",2018-11-27 07:00:00,0.039,0.057,0.064,NA,0.038,0,0,4.281,0.391,0.439,0.58,3600,0,0
"7927",2018-11-27 08:00:00,0.04,0.061,0.065,NA,0.023,0,0,1.4455,0.33,-0.648,0.641,3600,2384.6,0.662388888888889
"7928",2018-11-27 09:00:00,0.035,0.059,0.06,NA,0.032,0,0,-1.399,0.36,-2.221,-0.519,3600,-11923,-3.31194444444445
"7929",2018-11-27 10:00:00,0.044,0.061,0.068,NA,0.029,0,0,-2.683,0.375,-3.076,-0.519,3600,19076.8,5.29911111111112
"7930",2018-11-27 11:00:00,0.042,0.062,0.063,NA,0.038,0,0,2.903,0.375,0.166,0.58,3600,-11923,-3.31194444444445
"7931",2018-11-27 12:00:00,0.049,0.063,0.074,NA,0.034,0,0,-1.913,0.314,-0.556,1.19,3600,26230.6,7.28627777777778
"7932",2018-11-27 13:00:00,0.048,0.066,0.073,NA,0.049,0,0,0.816,0.33,-3.168,-0.214,3600,-2384.6,-0.662388888888889
"7933",2018-11-27 14:00:00,0.042,0.067,0.07,NA,0.04,0,0,0.589,0.36,5.226,2.045,3600,-7153.79999999997,-1.98716666666666
